"era-0","101.36793","0.10136793","0.6123123","0.15307808"
"era-1","101.12193","0.10112193","0.6061443","0.15153608"
"era-2","100.54748","0.10054748","0.58274305","0.14568576"
"era-3","97.01128","0.097011276","0.4894473","0.122361824"
"era-4","86.34253","0.08634253","0.40960494","0.102401234"
"era-5","76.96956","0.07696956","0.38399717","0.09599929"
"era-6","71.966194","0.07196619","0.35962006","0.089905016"
"era-7","66.06922","0.06606922","0.21047097","0.052617744"
"era-8","43.086155","0.043086156","0.021098627","0.0052746567"
"era-9","26.251263","0.026251262","0.0044678007","0.0011169502"
"era-10","20.621058","0.020621058","0.0016927755","4.2319388E-4"
"era-11","17.919378","0.017919378","8.5608044E-4","2.1402011E-4"
"era-12","16.289848","0.016289849","5.101898E-4","1.2754745E-4"
"era-13","15.180441","0.015180441","3.3718874E-4","8.4297186E-5"
"era-14","14.36504","0.01436504","2.3904652E-4","5.976163E-5"
"era-15","13.732908","0.013732908","1.7821138E-4","4.4552846E-5"
"era-16","13.223199","0.013223199","1.3796343E-4","3.449086E-5"
"era-17","12.799685","0.012799685","1.09978704E-4","2.7494676E-5"
"era-18","12.439388","0.012439388","8.974258E-5","2.2435644E-5"
"era-19","12.127096","0.012127096","7.463748E-5","1.865937E-5"
"era-20","11.852254","0.011852254","6.306509E-5","1.5766273E-5"
"era-21","11.607327","0.0116073275","5.400148E-5","1.350037E-5"
"era-22","11.386776","0.011386776","4.676933E-5","1.1692333E-5"
"era-23","11.186397","0.011186397","4.0905594E-5","1.0226398E-5"
"era-24","11.002997","0.011002997","3.608445E-5","9.021112E-6"
"era-25","10.834023","0.010834023","3.207179E-5","8.017948E-6"
"era-26","10.677458","0.010677458","2.869697E-5","7.1742425E-6"
"era-27","10.531683","0.0105316825","2.5830996E-5","6.457749E-6"
"era-28","10.395355","0.0103953555","2.3377403E-5","5.8443507E-6"
"era-29","10.267391","0.010267391","2.1260632E-5","5.315158E-6"
"era-30","10.146875","0.010146875","1.9422378E-5","4.8555944E-6"
"era-31","10.033023","0.010033023","1.7816128E-5","4.454032E-6"
"era-32","9.925199","0.009925199","1.6404647E-5","4.1011617E-6"
"era-33","9.822865","0.009822864","1.5158187E-5","3.7895468E-6"
"era-34","9.725533","0.0097255325","1.4051953E-5","3.5129883E-6"
"era-35","9.6328","0.0096328","1.3066259E-5","3.2665648E-6"
"era-36","9.544292","0.009544292","1.2184228E-5","3.046057E-6"
"era-37","9.459728","0.009459728","1.1392514E-5","2.8481286E-6"
"era-38","9.378811","0.009378811","1.0679274E-5","2.6698185E-6"
"era-39","9.301275","0.009301275","1.0034331E-5","2.5085828E-6"
"era-40","9.226848","0.009226847","9.44951E-6","2.3623775E-6"
"era-41","9.155367","0.009155367","8.917491E-6","2.2293727E-6"
"era-42","9.086579","0.009086579","8.432811E-6","2.1082028E-6"
"era-43","9.020327","0.009020327","7.989431E-6","1.9973577E-6"
"era-44","8.956424","0.008956424","7.5831144E-6","1.8957786E-6"
"era-45","8.894695","0.008894695","7.2098787E-6","1.8024697E-6"
"era-46","8.834989","0.008834989","6.8660293E-6","1.7165073E-6"
"era-47","8.777155","0.008777155","6.5488994E-6","1.6372248E-6"
"era-48","8.721054","0.0087210545","6.255599E-6","1.5638998E-6"
"era-49","8.666546","0.008666546","5.9838735E-6","1.4959684E-6"
"era-50","8.613545","0.008613545","5.7316647E-6","1.4329162E-6"
"era-51","8.5618925","0.008561892","5.496927E-6","1.3742317E-6"
"era-52","8.5115","0.0085115","5.27839E-6","1.3195975E-6"
"era-53","8.462278","0.008462278","5.074523E-6","1.2686307E-6"
