"era-0","100.91374","0.10091374","0.616497","0.15412425"
"era-1","100.64503","0.10064503","0.6158378","0.15395945"
"era-2","100.657234","0.10065723","0.61454415","0.15363604"
"era-3","100.60671","0.10060671","0.61170167","0.15292542"
"era-4","100.383514","0.10038351","0.6044824","0.1511206"
"era-5","99.61841","0.099618405","0.58282274","0.14570569"
"era-6","96.99106","0.096991055","0.5211926","0.13029815"
"era-7","90.195915","0.09019592","0.4408227","0.11020567"
"era-8","81.799126","0.08179913","0.40428188","0.10107047"
"era-9","76.1062","0.0761062","0.38694385","0.09673596"
"era-10","72.49633","0.07249633","0.37083298","0.092708245"
"era-11","69.389244","0.06938925","0.33590406","0.083976015"
"era-12","61.73721","0.06173721","0.15201822","0.038004555"
"era-13","41.54795","0.04154795","0.027397942","0.0068494854"
"era-14","28.105534","0.028105533","0.007718788","0.001929697"
"era-15","22.378","0.022378","0.0032347075","8.086769E-4"
"era-16","19.337786","0.019337786","0.0017063487","4.2658718E-4"
"era-17","17.414513","0.017414512","0.0010340322","2.5850805E-4"
"era-18","16.065691","0.01606569","6.8575836E-4","1.7143959E-4"
"era-19","15.055235","0.015055235","4.8418634E-4","1.21046585E-4"
"era-20","14.262662","0.014262662","3.578892E-4","8.94723E-5"
"era-21","13.619571","0.013619571","2.7392496E-4","6.848124E-5"
"era-22","13.083978","0.013083978","2.154848E-4","5.38712E-5"
"era-23","12.628608","0.012628607","1.7330381E-4","4.3325952E-5"
"era-24","12.234902","0.012234902","1.4194327E-4","3.5485817E-5"
"era-25","11.889744","0.011889744","1.1804765E-4","2.9511912E-5"
"era-26","11.583644","0.011583644","9.9464865E-5","2.4866216E-5"
"era-27","11.309434","0.011309434","8.475303E-5","2.1188258E-5"
"era-28","11.061685","0.011061684","7.2928466E-5","1.8232116E-5"
"era-29","10.836207","0.010836207","6.32985E-5","1.5824626E-5"
"era-30","10.629679","0.010629679","5.5363267E-5","1.3840817E-5"
"era-31","10.439388","0.010439388","4.8756265E-5","1.2189066E-5"
"era-32","10.263198","0.010263198","4.320348E-5","1.080087E-5"
"era-33","10.099321","0.010099322","3.849795E-5","9.624488E-6"
"era-34","9.946285","0.009946285","3.4480032E-5","8.620008E-6"
"era-35","9.802864","0.009802864","3.102579E-5","7.756447E-6"
"era-36","9.6680155","0.009668016","2.8036826E-5","7.0092065E-6"
"era-37","9.54084","0.00954084","2.5435402E-5","6.3588504E-6"
"era-38","9.420574","0.009420575","2.3159571E-5","5.789893E-6"
"era-39","9.306572","0.009306572","2.1158372E-5","5.289593E-6"
"era-40","9.198258","0.009198259","1.9390964E-5","4.847741E-6"
"era-41","9.095136","0.009095136","1.7823155E-5","4.4557887E-6"
"era-42","8.9967985","0.008996799","1.6427259E-5","4.1068147E-6"
"era-43","8.90284","0.008902839","1.5179445E-5","3.7948612E-6"
"era-44","8.812911","0.008812911","1.4060421E-5","3.5151052E-6"
"era-45","8.726723","0.008726723","1.3053585E-5","3.2633961E-6"
"era-46","8.644004","0.008644003","1.2144934E-5","3.0362335E-6"
"era-47","8.564509","0.008564509","1.1322443E-5","2.8306108E-6"
"era-48","8.488","0.008488","1.0576057E-5","2.6440143E-6"
"era-49","8.414287","0.008414286","9.896803E-6","2.4742008E-6"
"era-50","8.3431835","0.008343183","9.2773835E-6","2.3193459E-6"
"era-51","8.274523","0.008274523","8.711233E-6","2.1778083E-6"
"era-52","8.208162","0.008208162","8.192644E-6","2.048161E-6"
"era-53","8.143941","0.008143941","7.716072E-6","1.929018E-6"
"era-54","8.081743","0.0080817435","7.2775465E-6","1.8193866E-6"
"era-55","8.021455","0.008021455","6.872974E-6","1.7182435E-6"
"era-56","7.9629564","0.007962956","6.499633E-6","1.6249082E-6"
"era-57","7.906141","0.007906141","6.154032E-6","1.538508E-6"
"era-58","7.8509283","0.007850928","5.833633E-6","1.4584083E-6"
"era-59","7.797213","0.0077972133","5.5364603E-6","1.3841151E-6"
"era-60","7.744931","0.007744931","5.260144E-6","1.315036E-6"
"era-61","7.693989","0.0076939887","5.0030694E-6","1.2507674E-6"
"era-62","7.6443186","0.0076443185","4.763487E-6","1.1908718E-6"
"era-63","7.595854","0.007595854","4.5396478E-6","1.1349119E-6"
"era-64","7.5485463","0.0075485464","4.3305195E-6","1.0826299E-6"
"era-65","7.502298","0.007502298","4.134696E-6","1.033674E-6"
"era-66","7.457096","0.007457096","3.9512433E-6","9.878108E-7"
"era-67","7.412863","0.007412863","3.7792183E-6","9.448046E-7"
"era-68","7.3695645","0.0073695644","3.6176536E-6","9.044134E-7"
"era-69","7.32713","0.00732713","3.4656584E-6","8.664146E-7"
"era-70","7.2855415","0.0072855414","3.322693E-6","8.3067323E-7"
"era-71","7.2447386","0.0072447388","3.187875E-6","7.969688E-7"
"era-72","7.2046905","0.0072046905","3.060786E-6","7.651965E-7"
"era-73","7.165363","0.007165363","2.9406017E-6","7.351504E-7"
"era-74","7.12671","0.00712671","2.8271609E-6","7.067902E-7"
"era-75","7.0887194","0.0070887194","2.7198803E-6","6.7997007E-7"
"era-76","7.05135","0.00705135","2.6182631E-6","6.545658E-7"
"era-77","7.0145607","0.0070145605","2.5219122E-6","6.3047804E-7"
"era-78","6.9783406","0.0069783404","2.430625E-6","6.0765626E-7"
"era-79","6.942645","0.006942645","2.3439209E-6","5.859802E-7"
"era-80","6.907469","0.0069074687","2.2614654E-6","5.6536635E-7"
"era-81","6.8727746","0.0068727746","2.1831468E-6","5.457867E-7"
"era-82","6.838551","0.0068385513","2.1086541E-6","5.2716354E-7"
"era-83","6.804768","0.006804768","2.0376958E-6","5.0942396E-7"
"era-84","6.7714214","0.0067714215","1.9700449E-6","4.925112E-7"
"era-85","6.7384815","0.0067384816","1.9055819E-6","4.7639548E-7"
"era-86","6.7059193","0.0067059193","1.8439454E-6","4.6098634E-7"
"era-87","6.673727","0.006673727","1.7852851E-6","4.4632128E-7"
"era-88","6.6418934","0.006641893","1.7291175E-6","4.3227936E-7"
"era-89","6.610398","0.0066103977","1.6753623E-6","4.1884059E-7"
"era-90","6.5792327","0.006579233","1.6239782E-6","4.0599454E-7"
"era-91","6.5483766","0.0065483768","1.574755E-6","3.9368874E-7"
"era-92","6.5178175","0.0065178173","1.5276584E-6","3.819146E-7"
"era-93","6.4875603","0.0064875605","1.4824222E-6","3.7060556E-7"
"era-94","6.4575653","0.0064575654","1.439153E-6","3.5978826E-7"
"era-95","6.427839","0.006427839","1.397603E-6","3.4940075E-7"
"era-96","6.398364","0.006398364","1.3576579E-6","3.3941447E-7"
"era-97","6.3691335","0.0063691335","1.3193334E-6","3.2983334E-7"
"era-98","6.340145","0.006340145","1.2824315E-6","3.2060788E-7"
"era-99","6.311383","0.0063113826","1.2469409E-6","3.1173522E-7"
"era-100","6.2828407","0.006282841","1.2128768E-6","3.032192E-7"
"era-101","6.2545033","0.006254503","1.1799741E-6","2.9499353E-7"
"era-102","6.22637","0.0062263696","1.1484245E-6","2.8710613E-7"
"era-103","6.198449","0.006198449","1.117857E-6","2.7946425E-7"
"era-104","6.170701","0.0061707012","1.0884916E-6","2.721229E-7"
"era-105","6.1431565","0.0061431564","1.060106E-6","2.650265E-7"
"era-106","6.1157875","0.0061157877","1.032809E-6","2.5820225E-7"
"era-107","6.0885997","0.0060885996","1.0064654E-6","2.5161634E-7"
"era-108","6.061577","0.006061577","9.809455E-7","2.4523638E-7"
"era-109","6.03473","0.00603473","9.563835E-7","2.3909587E-7"
"era-110","6.0080533","0.006008053","9.325515E-7","2.3313787E-7"
"era-111","5.981528","0.0059815277","9.0958235E-7","2.2739559E-7"
"era-112","5.9551682","0.005955168","8.873539E-7","2.2183848E-7"
"era-113","5.928964","0.0059289644","8.658251E-7","2.1645627E-7"
"era-114","5.9029136","0.0059029134","8.449776E-7","2.112444E-7"
"era-115","5.8770056","0.0058770054","8.2479573E-7","2.0619893E-7"
"era-116","5.8512635","0.0058512636","8.052878E-7","2.0132195E-7"
"era-117","5.8256526","0.0058256527","7.8636657E-7","1.9659164E-7"
"era-118","5.8002005","0.0058002006","7.680183E-7","1.9200458E-7"
"era-119","5.7748976","0.0057748975","7.5022996E-7","1.8755749E-7"
"era-120","5.7497315","0.0057497313","7.3305625E-7","1.8326406E-7"
"era-121","5.7247143","0.005724714","7.1634855E-7","1.7908714E-7"
"era-122","5.6998343","0.0056998343","7.000757E-7","1.7501893E-7"
"era-123","5.6751037","0.0056751035","6.843349E-7","1.7108373E-7"
"era-124","5.6505","0.0056505","6.690736E-7","1.672684E-7"
"era-125","5.6260424","0.0056260424","6.542169E-7","1.6355422E-7"
"era-126","5.601729","0.005601729","6.3983936E-7","1.5995984E-7"
"era-127","5.577552","0.0055775517","6.2586685E-7","1.5646671E-7"
"era-128","5.5535254","0.0055535254","6.1222846E-7","1.5305712E-7"
"era-129","5.5296288","0.0055296286","5.9902226E-7","1.4975556E-7"
"era-130","5.505867","0.005505867","5.861775E-7","1.4654438E-7"
"era-131","5.4822598","0.0054822597","5.7370505E-7","1.4342626E-7"
"era-132","5.4587812","0.005458781","5.6151913E-7","1.4037978E-7"
"era-133","5.4354386","0.005435439","5.496908E-7","1.374227E-7"
"era-134","5.412254","0.005412254","5.381951E-7","1.3454877E-7"
"era-135","5.389198","0.0053891977","5.269838E-7","1.3174595E-7"
"era-136","5.366281","0.005366281","5.160928E-7","1.290232E-7"
"era-137","5.3434944","0.0053434945","5.0551506E-7","1.2637877E-7"
"era-138","5.320861","0.005320861","4.9520315E-7","1.2380079E-7"
"era-139","5.2983522","0.0052983523","4.8513647E-7","1.2128412E-7"
"era-140","5.2759905","0.0052759903","4.753105E-7","1.1882762E-7"
"era-141","5.2537513","0.0052537513","4.6579027E-7","1.16447566E-7"
"era-142","5.2316628","0.0052316627","4.5650015E-7","1.1412504E-7"
"era-143","5.2097006","0.0052097007","4.4743587E-7","1.1185897E-7"
"era-144","5.1878767","0.0051878765","4.386606E-7","1.0966515E-7"
"era-145","5.166184","0.005166184","4.3003467E-7","1.0750867E-7"
"era-146","5.1446185","0.0051446185","4.216354E-7","1.0540885E-7"
"era-147","5.123195","0.0051231952","4.1344487E-7","1.0336122E-7"
"era-148","5.1019077","0.0051019075","4.0551083E-7","1.0137771E-7"
"era-149","5.080734","0.005080734","3.9772578E-7","9.9431446E-8"
