"era-0","102.394615","0.10239462","0.6037839","0.15094598"
"era-1","99.30826","0.09930826","0.60668784","0.15167196"
"era-2","99.30738","0.09930738","0.6067569","0.15168923"
"era-3","99.3059","0.0993059","0.60676086","0.15169021"
"era-4","99.30409","0.099304095","0.6067632","0.1516908"
"era-5","99.30259","0.09930259","0.60676533","0.15169133"
"era-6","99.30091","0.09930091","0.6067671","0.15169178"
"era-7","99.29907","0.09929907","0.6067687","0.15169218"
"era-8","99.29727","0.09929727","0.6067702","0.15169255"
"era-9","99.295525","0.09929553","0.6067713","0.15169282"
"era-10","99.29358","0.09929358","0.606772","0.151693"
"era-11","99.29175","0.09929175","0.60677236","0.15169309"
"era-12","99.2897","0.0992897","0.6067724","0.1516931"
"era-13","99.28748","0.09928748","0.606772","0.151693"
"era-14","99.28538","0.09928538","0.60677105","0.15169276"
"era-15","99.28302","0.09928302","0.60676956","0.15169239"
"era-16","99.280754","0.09928075","0.6067675","0.15169187"
"era-17","99.27828","0.09927828","0.6067647","0.15169117"
"era-18","99.275734","0.09927573","0.6067612","0.1516903"
"era-19","99.27298","0.09927298","0.60675687","0.15168922"
"era-20","99.270325","0.09927032","0.6067517","0.15168792"
"era-21","99.26739","0.099267386","0.6067454","0.15168636"
"era-22","99.264275","0.09926427","0.60673803","0.15168451"
"era-23","99.261086","0.09926108","0.6067294","0.15168235"
"era-24","99.25767","0.09925767","0.6067194","0.15167984"
"era-25","99.25403","0.09925403","0.6067078","0.15167695"
"era-26","99.250305","0.0992503","0.6066946","0.15167364"
"era-27","99.24632","0.09924632","0.60667944","0.15166986"
"era-28","99.2421","0.099242106","0.60666203","0.15166551"
"era-29","99.2376","0.099237606","0.60664237","0.15166059"
"era-30","99.23286","0.09923286","0.60661995","0.15165499"
"era-31","99.22774","0.099227734","0.60659456","0.15164864"
"era-32","99.22227","0.099222265","0.60656595","0.15164149"
"era-33","99.21646","0.09921646","0.60653335","0.15163334"
"era-34","99.21036","0.09921036","0.6064968","0.1516242"
"era-35","99.203674","0.099203676","0.6064553","0.15161383"
"era-36","99.196434","0.099196434","0.60640866","0.15160216"
"era-37","99.188805","0.099188805","0.6063559","0.15158898"
"era-38","99.18038","0.099180385","0.60629624","0.15157406"
"era-39","99.171295","0.099171296","0.606229","0.15155725"
"era-40","99.161514","0.09916151","0.6061527","0.15153818"
"era-41","99.15086","0.099150866","0.60606664","0.15151666"
"era-42","99.13925","0.09913925","0.6059692","0.1514923"
"era-43","99.12664","0.09912664","0.60585856","0.15146464"
"era-44","99.112755","0.09911276","0.60573304","0.15143326"
"era-45","99.097496","0.0990975","0.60559034","0.15139759"
"era-46","99.08068","0.09908068","0.6054279","0.15135698"
"era-47","99.062065","0.09906206","0.60524285","0.15131071"
"era-48","99.041595","0.099041596","0.60503155","0.15125789"
"era-49","99.01873","0.09901873","0.60478985","0.15119746"
"era-50","98.993225","0.09899323","0.60451263","0.15112816"
"era-51","98.96469","0.09896469","0.60419446","0.15104862"
"era-52","98.93277","0.09893277","0.60382843","0.15095711"
"era-53","98.89681","0.09889681","0.60340637","0.15085159"
"era-54","98.85614","0.09885614","0.6029189","0.15072973"
"era-55","98.81006","0.09881006","0.60235447","0.15058862"
"era-56","98.757706","0.09875771","0.6016998","0.15042496"
"era-57","98.69802","0.09869802","0.6009389","0.15023473"
"era-58","98.62962","0.09862962","0.6000529","0.15001322"
"era-59","98.55104","0.09855104","0.5990195","0.14975488"
"era-60","98.460686","0.09846069","0.5978125","0.14945312"
"era-61","98.356255","0.098356254","0.59640056","0.14910014"
"era-62","98.23524","0.098235235","0.5947478","0.14868695"
"era-63","98.09467","0.09809467","0.59281194","0.14820299"
"era-64","97.9311","0.0979311","0.5905448","0.1476362"
"era-65","97.74038","0.09774038","0.58789134","0.14697284"
"era-66","97.51786","0.09751786","0.5847904","0.1461976"
"era-67","97.257866","0.09725787","0.5811759","0.14529398"
"era-68","96.954475","0.09695447","0.5769782","0.14424455"
"era-69","96.60083","0.09660083","0.5721281","0.14303203"
"era-70","96.18972","0.09618972","0.5665625","0.14164062"
"era-71","95.71345","0.095713444","0.5602315","0.14005788"
"era-72","95.165276","0.095165275","0.5531086","0.13827714"
"era-73","94.53916","0.09453916","0.54520094","0.13630024"
"era-74","93.83065","0.09383065","0.53655857","0.13413964"
"era-75","93.0388","0.093038805","0.52728194","0.13182048"
"era-76","92.16552","0.09216552","0.5175215","0.12938038"
"era-77","91.217445","0.09121744","0.5074702","0.12686755"
"era-78","90.20566","0.090205655","0.49734706","0.124336764"
"era-79","89.14433","0.089144334","0.48737562","0.121843904"
"era-80","88.05052","0.08805052","0.4777605","0.11944012"
"era-81","86.94181","0.08694181","0.468668","0.117167"
"era-82","85.83544","0.08583544","0.46021342","0.115053356"
"era-83","84.746544","0.08474655","0.45245856","0.11311464"
"era-84","83.68719","0.083687186","0.44541523","0.11135381"
"era-85","82.666245","0.08266625","0.4390548","0.1097637"
"era-86","81.68947","0.08168947","0.43331906","0.108329765"
"era-87","80.75949","0.08075949","0.4281312","0.1070328"
"era-88","79.8768","0.0798768","0.42340437","0.10585109"
"era-89","79.03986","0.079039864","0.41904834","0.104762085"
"era-90","78.24583","0.078245826","0.41497275","0.10374319"
"era-91","77.49098","0.077490985","0.411091","0.10277275"
"era-92","76.770485","0.076770484","0.40731877","0.10182969"
"era-93","76.07941","0.076079406","0.40357253","0.10089313"
"era-94","75.41218","0.07541218","0.39976916","0.09994229"
"era-95","74.76284","0.07476284","0.3958207","0.09895518"
"era-96","74.12436","0.07412436","0.3916298","0.09790745"
"era-97","73.489174","0.073489174","0.38708368","0.09677092"
"era-98","72.84827","0.07284827","0.38204554","0.095511384"
"era-99","72.19038","0.072190374","0.37634262","0.094085656"
"era-100","71.50124","0.07150124","0.36974934","0.092437334"
"era-101","70.762505","0.07076251","0.36196998","0.090492494"
"era-102","69.949615","0.06994961","0.35261488","0.08815372"
"era-103","69.030235","0.06903023","0.34117955","0.08529489"
"era-104","67.961624","0.067961626","0.3270416","0.0817604"
"era-105","66.69018","0.06669018","0.30950415","0.07737604"
"era-106","65.15219","0.06515219","0.28793338","0.071983345"
"era-107","63.28251","0.06328251","0.26203227","0.06550807"
"era-108","61.029613","0.061029613","0.23221187","0.05805297"
"era-109","58.380142","0.05838014","0.19985174","0.049962934"
"era-110","55.380917","0.055380918","0.16713595","0.04178399"
"era-111","52.14464","0.052144643","0.13639945","0.034099862"
"era-112","48.826836","0.048826836","0.109380215","0.027345054"
"era-113","45.584827","0.045584828","0.08685896","0.02171474"
"era-114","42.54058","0.04254058","0.068782076","0.017195519"
"era-115","39.76572","0.03976572","0.054609254","0.0136523135"
"era-116","37.285587","0.03728559","0.043630414","0.010907603"
"era-117","35.093884","0.035093885","0.035157733","0.008789433"
"era-118","33.166798","0.033166796","0.028606996","0.007151749"
"era-119","31.473314","0.031473313","0.023514625","0.005878656"
"era-120","29.981833","0.029981833","0.019525854","0.0048814635"
"era-121","28.66291","0.02866291","0.016374053","0.0040935134"
"era-122","27.490803","0.027490802","0.013860184","0.003465046"
"era-123","26.443537","0.026443537","0.011836213","0.0029590533"
"era-124","25.502695","0.025502695","0.010191236","0.002547809"
"era-125","24.65289","0.024652889","0.008842215","0.0022105537"
"era-126","23.881392","0.02388139","0.007726185","0.0019315463"
"era-127","23.177519","0.02317752","0.006795237","0.0016988092"
"era-128","22.532505","0.022532506","0.0060125436","0.0015031359"
"era-129","21.938782","0.021938782","0.005349639","0.0013374097"
"era-130","21.390232","0.021390231","0.004784346","0.0011960865"
"era-131","20.881584","0.020881584","0.004299023","0.0010747558"
"era-132","20.408264","0.020408263","0.0038798577","9.699644E-4"
"era-133","19.966515","0.019966515","0.0035157627","8.789407E-4"
"era-134","19.55304","0.01955304","0.0031977824","7.994456E-4"
"era-135","19.164946","0.019164946","0.0029186876","7.296719E-4"
"era-136","18.799795","0.018799795","0.0026725724","6.681431E-4"
"era-137","18.455439","0.018455438","0.0024545789","6.136447E-4"
"era-138","18.129978","0.018129978","0.002260676","5.65169E-4"
"era-139","17.821753","0.017821753","0.0020875419","5.2188546E-4"
"era-140","17.529327","0.017529327","0.0019323995","4.8309987E-4"
"era-141","17.251375","0.017251376","0.0017928923","4.482231E-4"
"era-142","16.986757","0.016986758","0.001667034","4.167585E-4"
"era-143","16.734436","0.016734436","0.0015531449","3.8828622E-4"
"era-144","16.493475","0.016493475","0.0014498011","3.624503E-4"
"era-145","16.263083","0.016263083","0.0013557704","3.389426E-4"
"era-146","16.042488","0.016042488","0.0012699908","3.174977E-4"
"era-147","15.830974","0.015830973","0.0011915521","2.9788804E-4"
"era-148","15.628003","0.015628003","0.0011196567","2.7991418E-4"
"era-149","15.432943","0.015432944","0.0010536249","2.6340623E-4"
"era-150","15.245342","0.015245343","9.928461E-4","2.4821152E-4"
"era-151","15.06472","0.01506472","9.3679543E-4","2.3419886E-4"
"era-152","14.890653","0.014890653","8.850017E-4","2.2125042E-4"
"era-153","14.722712","0.014722711","8.370601E-4","2.0926502E-4"
"era-154","14.5606","0.014560601","7.926118E-4","1.9815295E-4"
"era-155","14.403946","0.014403946","7.5133704E-4","1.8783426E-4"
"era-156","14.252443","0.014252443","7.129384E-4","1.782346E-4"
"era-157","14.105803","0.014105802","6.771687E-4","1.6929218E-4"
"era-158","13.9638405","0.013963841","6.438061E-4","1.6095153E-4"
"era-159","13.82621","0.01382621","6.126519E-4","1.5316297E-4"
"era-160","13.692772","0.013692772","5.835089E-4","1.4587723E-4"
"era-161","13.563279","0.013563279","5.5622053E-4","1.3905513E-4"
"era-162","13.437507","0.013437507","5.3062843E-4","1.3265711E-4"
"era-163","13.315315","0.013315315","5.066089E-4","1.2665223E-4"
