"era-42","0.62893575","-0.6512257","1.9375507","-0.46824175","-0.02917446","0.5994986","-1.0380542","-1.8313895","-0.68079543"
"era-43","0.64720887","-0.6813836","1.9924104","-0.46451005","-0.029759806","0.6110131","-1.0150408","-1.8622125","-0.67776376"
"era-44","0.66650146","-0.7134102","2.0493665","-0.4608202","-0.030447401","0.62239397","-0.99100757","-1.8945252","-0.67433816"
"era-45","0.68689436","-0.74744093","2.1085854","-0.45717645","-0.031239305","0.63363355","-0.9658757","-1.9284432","-0.67047435"
"era-46","0.7084753","-0.783628","2.170246","-0.45358294","-0.03213714","0.6447178","-0.9395598","-1.9640901","-0.6661211"
"era-47","0.73133963","-0.8221383","2.2345486","-0.45004508","-0.03314245","0.65563697","-0.91196084","-2.0016103","-0.66122746"
"era-48","0.7555872","-0.8631564","2.3017044","-0.44656754","-0.034256343","0.6663804","-0.8829722","-2.0411634","-0.65573233"
"era-49","0.7813289","-0.90688795","2.3719544","-0.44315556","-0.035479605","0.6769338","-0.85247254","-2.082926","-0.6495671"
"era-50","0.80867904","-0.95356125","2.4455516","-0.4398148","-0.036812253","0.68728054","-0.82033193","-2.1270869","-0.64266014"
"era-51","0.8377606","-1.0034336","2.5227835","-0.43655232","-0.038253725","0.69740593","-0.7863991","-2.1738741","-0.63492906"
"era-52","0.868705","-1.0567908","2.6039684","-0.43337396","-0.039802738","0.7072941","-0.75051147","-2.2235248","-0.62628484"
"era-53","0.9016495","-1.1139482","2.6894417","-0.4302864","-0.041456804","0.7169269","-0.71248186","-2.2763155","-0.6166246"
"era-54","0.9367373","-1.1752613","2.7795835","-0.4272961","-0.043212254","0.7262833","-0.6721051","-2.3325582","-0.60583484"
"era-55","0.97411716","-1.2411287","2.874803","-0.42440957","-0.045063745","0.7353439","-0.6291484","-2.3925989","-0.5937931"
"era-56","1.0139445","-1.3119957","2.9755566","-0.4216324","-0.047004107","0.74408674","-0.5833573","-2.4568248","-0.58035815"
"era-57","1.0563782","-1.3883567","3.0823302","-0.41897082","-0.049023435","0.75248826","-0.5344477","-2.5256677","-0.5653761"
"era-58","1.1015742","-1.4707664","3.195658","-0.41642824","-0.051109184","0.76052314","-0.48210263","-2.5996192","-0.5486745"
"era-59","1.1496962","-1.5598377","3.3161297","-0.41400793","-0.053245243","0.7681669","-0.42596763","-2.679233","-0.53006226"
"era-60","1.2008963","-1.6562532","3.4443727","-0.4117086","-0.05541069","0.7753949","-0.36565816","-2.7651155","-0.5093287"
"era-61","1.2553314","-1.7607634","3.5810657","-0.4095277","-0.057579644","0.78218144","-0.30074582","-2.857953","-0.48624048"
"era-62","1.3131416","-1.874192","3.7269337","-0.40745604","-0.059719566","0.78850377","-0.23076573","-2.958505","-0.46054208"
"era-63","1.3744727","-1.9974376","3.8827512","-0.40547773","-0.061790418","0.79433817","-0.15521279","-3.06761","-0.43195358"
"era-64","1.4394559","-2.1314566","4.0493426","-0.40356904","-0.063742936","0.79966795","-0.07354594","-3.1861799","-0.40017346"
"era-65","1.5082211","-2.2772572","4.227545","-0.4016958","-0.065518394","0.8044804","0.014811291","-3.3152163","-0.3648734"
"era-66","1.58091","-2.4358885","4.418246","-0.39980865","-0.067045785","0.80877227","0.11045709","-3.4557743","-0.32570654"
"era-67","1.6576782","-2.6083894","4.622292","-0.39784178","-0.06824222","0.8125499","0.21400312","-3.60897","-0.2823087"
"era-68","1.7387179","-2.7957587","4.840554","-0.39570886","-0.06901215","0.8158413","0.326057","-3.7759347","-0.23430267"
"era-69","1.8242735","-2.99889","5.073822","-0.39329982","-0.06924935","0.81869423","0.44719356","-3.9577816","-0.1813093"
"era-70","1.9146668","-3.2184944","5.322776","-0.39047748","-0.06883889","0.8211866","0.5779216","-4.1555324","-0.12296068"
"era-71","2.0103142","-3.4550123","5.587918","-0.38707554","-0.06766388","0.8234373","0.7186397","-4.370037","-0.05891651"
"era-72","2.1117272","-3.7085218","5.8695006","-0.38289917","-0.065614775","0.8256171","0.8695829","-4.601875","0.011111956"
"era-73","2.219503","-3.9786427","6.1674275","-0.37772718","-0.062604204","0.8279614","1.0307698","-4.8512406","0.087339014"
"era-74","2.3342757","-4.264475","6.481176","-0.37131894","-0.058585912","0.8307777","1.2019387","-5.1178","0.16987257"
"era-75","2.4566476","-4.5645566","6.809703","-0.36342728","-0.053578064","0.8344629","1.382507","-5.4006343","0.25868922"
"era-76","2.5870817","-4.8769255","7.151432","-0.35381415","-0.047688458","0.839501","1.5715262","-5.698162","0.35361183"
"era-77","2.7258255","-5.199178","7.504246","-0.34226993","-0.041137762","0.84646434","1.7677071","-6.0081615","0.45430073"
"era-78","2.8728054","-5.5286117","7.865585","-0.32863456","-0.03427501","0.8559999","1.9694518","-6.3278804","0.56026953"
"era-79","3.027623","-5.8624277","8.232593","-0.31281856","-0.02758297","0.86880577","2.1749344","-6.654176","0.6709104"
"era-80","3.1895375","-6.1978817","8.602309","-0.29481286","-0.021669332","0.8855991","2.3822198","-6.9837537","0.7855484"
"era-81","3.357539","-6.5324373","8.9718485","-0.27469632","-0.017244618","0.9070828","2.589384","-7.3133907","0.90349895"
"era-82","3.5304532","-6.863909","9.338563","-0.25263408","-0.015091947","0.93391496","2.7946289","-7.6401215","1.0241317"
"era-83","3.7070172","-7.190499","9.700217","-0.22886692","-0.016032977","0.9666786","2.9963589","-7.961402","1.1469285"
"era-84","3.8859832","-7.510847","10.054995","-0.20370315","-0.020897038","1.0058616","3.193239","-8.275191","1.2715161"
"era-85","4.0661917","-7.823957","10.401525","-0.17750548","-0.030497273","1.0518563","3.3842227","-8.579984","1.3977047"
