"era-0","0.32597628","-0.23588012","0.6195373","-0.6438593","-0.06827753","0.04947293","-0.51573056","-0.75218624","-0.19136861"
"era-1","0.44176966","-0.27842343","0.80453473","-0.5979439","-0.046244025","0.08471771","-0.46016172","-0.794592","-0.17130539"
"era-2","0.5597279","-0.37622043","1.0215402","-0.54905283","-0.023287572","0.11962729","-0.38245395","-0.8729532","-0.14594434"
"era-3","0.67827415","-0.55527353","1.2931945","-0.49726343","6.281447E-4","0.1536089","-0.26808444","-1.0085618","-0.10893316"
"era-4","0.7979302","-0.8621059","1.6622434","-0.442173","0.026167555","0.18563722","-0.08927222","-1.2440872","-0.047742844"
"era-5","0.9352419","-1.3688574","2.2060754","-0.38079023","0.05637671","0.21525647","0.20433336","-1.6578282","0.0620528"
"era-6","1.1533422","-2.1145911","3.0008674","-0.3020476","0.09755055","0.25002825","0.66598874","-2.3279302","0.25375742"
"era-7","1.5017017","-2.962704","3.9372873","-0.19269283","0.13689518","0.32543847","1.224677","-3.147641","0.5170542"
"era-8","1.9076006","-3.7162154","4.7841206","-0.06746133","0.118228585","0.48773506","1.7082865","-3.8723001","0.79631954"
"era-9","2.2886567","-4.3388085","5.4791913","0.034964267","-0.010466026","0.7424674","2.0617905","-4.43879","1.0996375"
"era-10","2.618417","-4.8720956","6.059807","0.045993425","-0.30877796","1.0656193","2.3150067","-4.8956575","1.499814"
"era-11","2.8772006","-5.38402","6.562372","-0.17095844","-0.96052206","1.4709506","2.545372","-5.2746067","2.184898"
"era-12","3.0019388","-5.99094","6.978323","-0.70085335","-2.2802424","2.2510471","2.8239493","-5.6446633","3.5918143"
"era-13","3.0110192","-6.5902443","7.288817","-1.2457356","-3.5982168","3.2996237","2.9725451","-6.227984","5.2337394"
"era-14","3.0529456","-6.9923897","7.54801","-1.6730233","-4.411371","4.085565","3.1027322","-6.7861075","6.3869004"
"era-15","3.1170766","-7.275383","7.7755594","-2.001899","-4.9452987","4.6578417","3.2464728","-7.24964","7.188695"
"era-16","3.1871922","-7.500392","7.9771037","-2.265178","-5.34305","5.103886","3.3882284","-7.642479","7.793418"
"era-17","3.257993","-7.6931105","8.157422","-2.4829113","-5.6657085","5.469581","3.5214367","-7.984014","8.278523"
"era-18","3.3276215","-7.8651304","8.320653","-2.667619","-5.9415154","5.7802525","3.6447072","-8.286725","8.684291"
"era-19","3.3953297","-8.022339","8.470089","-2.8276794","-6.1850533","6.051233","3.75846","-8.558925","9.033757"
"era-20","3.4607978","-8.168082","8.608279","-2.9689307","-6.4046626","6.2924566","3.8636317","-8.806469","9.341235"
"era-21","3.523909","-8.304494","8.737235","-3.0955307","-6.6056137","6.5106773","3.9612288","-9.0336275","9.616172"
"era-22","3.584639","-8.433016","8.858514","-3.2104852","-6.791492","6.710644","4.052182","-9.243667","9.8651495"
"era-23","3.6430535","-8.554722","8.973284","-3.3160284","-6.964896","6.8957844","4.1372848","-9.439048","10.092966"
"era-24","3.699238","-8.670452","9.082515","-3.413814","-7.1277733","7.0686526","4.2172284","-9.621781","10.303174"
"era-25","3.7532928","-8.780872","9.186938","-3.5051155","-7.281643","7.231204","4.292576","-9.793481","10.498522"
"era-26","3.8053648","-8.886554","9.287124","-3.5909157","-7.4277225","7.384944","4.3638315","-9.955457","10.681141"
"era-27","3.855559","-8.987949","9.383554","-3.671988","-7.566999","7.5310764","4.431413","-10.108796","10.852728"
"era-28","3.9040067","-9.085464","9.476603","-3.7489536","-7.7002773","7.6705627","4.495682","-10.254423","11.014666"
"era-29","3.9508252","-9.179449","9.566616","-3.8223197","-7.8282166","7.804195","4.5569425","-10.393113","11.168097"
"era-30","3.996124","-9.270206","9.653839","-3.892501","-7.9513783","7.932623","4.615461","-10.525515","11.313946"
"era-31","4.0400114","-9.357993","9.738493","-3.959844","-8.070211","8.056395","4.6714816","-10.652237","11.453029"
"era-32","4.08258","-9.44307","9.820823","-4.0246263","-8.185128","8.175961","4.7252","-10.773767","11.585985"
"era-33","4.123923","-9.525627","9.9009695","-4.0870967","-8.296483","8.291721","4.7768054","-10.890538","11.713402"
"era-34","4.1641126","-9.60584","9.979081","-4.147468","-8.404579","8.404013","4.8264627","-11.002939","11.835793"
"era-35","4.20324","-9.6839","10.05531","-4.2059135","-8.509672","8.513115","4.8743095","-11.111292","11.953564"
"era-36","4.2413588","-9.75993","10.129755","-4.262597","-8.611974","8.619296","4.920475","-11.215904","12.067095"
"era-37","4.2785525","-9.834094","10.202529","-4.3176584","-8.711699","8.722781","4.9650655","-11.317051","12.176725"
"era-38","4.314872","-9.906491","10.2737255","-4.3712277","-8.809008","8.823763","5.008207","-11.414933","12.282729"
"era-39","4.350373","-9.977245","10.343429","-4.423403","-8.904066","8.922424","5.049972","-11.509803","12.385375"
"era-40","4.3850994","-10.046447","10.411719","-4.47428","-8.997023","9.018915","5.0904613","-11.601857","12.484899"
"era-41","4.4191","-10.114194","10.4786825","-4.523948","-9.088004","9.113383","5.1297445","-11.691255","12.581512"
"era-42","4.452413","-10.180555","10.544356","-4.572486","-9.177126","9.205949","5.167887","-11.778145","12.675394"
"era-43","4.485071","-10.245608","10.608825","-4.619958","-9.264489","9.296723","5.2049613","-11.86269","12.766711"
"era-44","4.5171156","-10.309428","10.672142","-4.6664286","-9.350181","9.385811","5.241035","-11.945021","12.855619"
"era-45","4.548577","-10.372077","10.734364","-4.7119546","-9.434293","9.473307","5.27615","-12.025261","12.94226"
